Date,Customer_ID,Product_Name,Category,Price,Sales_Volume,Revenue,Season,Location,Payment_Method,Age,Purchasing_Frequency,Product_Reviews,Restock_Status,Stock_Level
3/19/24,CUST6732,Sweatpants,Sweatpants,95,3,285,Fall,Italy,Apple Pay,42,4,124,Yes,450
4/22/23,CUST5711,Outerwear,Outerwear,180,1,180,Spring,Australia,Credit Card,42,1,177,Yes,180
5/14/23,CUST6972,Sweatpants,Sweatpants,50,3,150,Fall,Mexico,Apple Pay,24,5,71,No,450
11/4/23,CUST1217,Footwear,Footwear,100,2,200,Spring,USA,Debit Card,32,3,142,Yes,200
8/28/24,CUST2353,Sweatpants,Sweatpants,75,3,225,Winter,USA,Credit Card,28,1,37,Yes,450
3/12/24,CUST3204,T-shirt,T-shirt,30,3,90,Winter,France,PayPal,30,3,139,No,350
3/14/24,CUST9316,Hoodie,Hoodie,85,2,170,Summer,India,PayPal,34,3,145,Yes,250
6/25/23,CUST5131,Footwear,Footwear,150,2,300,Winter,Germany,Apple Pay,30,4,92,Yes,200
1/29/24,CUST7679,Hoodie,Hoodie,60,2,120,Spring,France,PayPal,31,5,56,Yes,250
5/7/24,CUST3105,Footwear,Footwear,115,3,345,Fall,USA,Credit Card,27,1,196,Yes,200
1/18/23,CUST2414,Footwear,Footwear,150,3,450,Winter,China,Apple Pay,27,1,101,Yes,200
5/25/23,CUST2876,Sweatpants,Sweatpants,55,1,55,Fall,China,PayPal,30,1,185,Yes,450
2/11/23,CUST7248,Outerwear,Outerwear,235,3,705,Spring,India,PayPal,37,1,42,No,180
1/24/24,CUST2080,T-shirt,T-shirt,70,3,210,Spring,Spain,Credit Card,35,1,99,Yes,350
6/23/24,CUST5565,Footwear,Footwear,190,1,190,Summer,France,PayPal,20,5,194,Yes,200
10/30/24,CUST7834,Sweatpants,Sweatpants,95,1,95,Fall,UK,PayPal,31,4,120,Yes,450
7/15/24,CUST9518,T-shirt,T-shirt,40,1,40,Fall,France,Debit Card,20,4,198,No,350
11/12/23,CUST2446,Sweatpants,Sweatpants,95,1,95,Winter,France,PayPal,19,2,22,No,450
3/18/24,CUST3285,Footwear,Footwear,160,3,480,Summer,Netherlands,Credit Card,21,3,55,Yes,200
3/13/23,CUST2701,Outerwear,Outerwear,215,2,430,Winter,Mexico,Apple Pay,30,4,142,No,180
10/17/23,CUST7703,Outerwear,Outerwear,235,1,235,Spring,Italy,Debit Card,25,1,42,Yes,180
1/11/24,CUST3816,Denim,Denim,85,2,170,Fall,Canada,PayPal,36,4,130,Yes,150
2/6/24,CUST8332,T-shirt,T-shirt,75,3,225,Spring,Italy,Credit Card,38,4,103,Yes,350
4/9/23,CUST8598,Denim,Denim,145,3,435,Winter,Japan,PayPal,27,3,164,No,150
9/4/24,CUST8107,Outerwear,Outerwear,175,2,350,Spring,Japan,Apple Pay,28,4,95,Yes,180
11/22/24,CUST6195,Sweatpants,Sweatpants,95,3,285,Winter,UK,Debit Card,18,1,132,Yes,450
1/26/24,CUST2146,Outerwear,Outerwear,185,3,555,Spring,Canada,Debit Card,44,4,109,No,180
5/15/23,CUST1645,Denim,Denim,75,2,150,Fall,Brazil,Debit Card,19,1,21,No,150
1/13/23,CUST9049,Denim,Denim,85,3,255,Fall,China,Apple Pay,29,1,180,No,150
9/1/24,CUST3456,Hoodie,Hoodie,50,1,50,Winter,China,Credit Card,28,1,184,Yes,250
9/13/24,CUST7578,Sweatpants,Sweatpants,50,3,150,Winter,China,Debit Card,39,2,66,Yes,450
11/17/24,CUST7298,Hoodie,Hoodie,65,3,195,Winter,USA,Credit Card,23,4,183,No,250
8/1/24,CUST3275,Hoodie,Hoodie,110,3,330,Fall,India,Apple Pay,26,3,81,Yes,250
12/29/23,CUST5539,T-shirt,T-shirt,55,2,110,Winter,Italy,Debit Card,27,4,193,Yes,350
6/12/24,CUST6929,Outerwear,Outerwear,185,2,370,Spring,Australia,Debit Card,38,3,76,No,180
8/5/23,CUST6798,Denim,Denim,125,3,375,Fall,Netherlands,PayPal,45,3,149,Yes,150
8/28/24,CUST3621,Hoodie,Hoodie,105,3,315,Fall,Italy,Apple Pay,45,2,131,Yes,250
8/1/23,CUST8745,Hoodie,Hoodie,70,1,70,Fall,Netherlands,Apple Pay,29,1,150,Yes,250
1/26/24,CUST5125,Denim,Denim,125,3,375,Spring,Germany,Apple Pay,27,5,196,No,150
5/1/23,CUST6917,Denim,Denim,105,2,210,Winter,USA,PayPal,41,5,88,Yes,150
11/23/23,CUST3821,T-shirt,T-shirt,65,1,65,Summer,Japan,PayPal,42,5,31,No,350
1/21/23,CUST5417,Outerwear,Outerwear,245,1,245,Summer,Mexico,Debit Card,38,1,81,No,180
1/17/23,CUST6805,Sweatpants,Sweatpants,80,2,160,Winter,China,PayPal,19,1,96,Yes,450
5/14/24,CUST6626,Footwear,Footwear,105,2,210,Spring,UK,PayPal,25,4,172,Yes,200
9/15/23,CUST4081,Hoodie,Hoodie,85,2,170,Summer,Mexico,Credit Card,20,1,56,Yes,250
10/5/23,CUST8548,Hoodie,Hoodie,110,2,220,Spring,Australia,PayPal,44,5,131,Yes,250
5/9/24,CUST9578,Denim,Denim,115,1,115,Winter,Spain,PayPal,29,5,69,No,150
2/27/23,CUST1671,Sweatpants,Sweatpants,45,2,90,Fall,Japan,Credit Card,43,5,79,Yes,450
2/1/24,CUST4603,Sweatpants,Sweatpants,65,2,130,Summer,Spain,Credit Card,40,4,54,Yes,450
12/14/23,CUST5098,Outerwear,Outerwear,130,1,130,Fall,UK,PayPal,30,1,190,Yes,180
3/28/23,CUST2663,Denim,Denim,85,2,170,Summer,Mexico,Apple Pay,23,1,151,Yes,150
3/16/24,CUST1231,Denim,Denim,130,2,260,Spring,Japan,Credit Card,36,4,166,No,150
6/3/24,CUST2208,T-shirt,T-shirt,45,3,135,Summer,India,Apple Pay,31,1,99,Yes,350
6/17/23,CUST7861,Footwear,Footwear,175,1,175,Spring,Germany,Credit Card,32,2,75,Yes,200
4/17/23,CUST9226,Footwear,Footwear,170,1,170,Summer,Brazil,Credit Card,29,3,186,Yes,200
6/23/23,CUST1756,Hoodie,Hoodie,110,2,220,Summer,China,PayPal,45,5,64,Yes,250
6/8/24,CUST8234,Hoodie,Hoodie,125,2,250,Summer,Spain,PayPal,30,5,176,Yes,250
3/24/24,CUST4179,T-shirt,T-shirt,50,3,150,Summer,Netherlands,PayPal,20,3,83,Yes,350
5/13/24,CUST8926,T-shirt,T-shirt,30,3,90,Spring,UK,Credit Card,33,3,24,Yes,350
1/7/24,CUST7386,Denim,Denim,130,3,390,Spring,France,Credit Card,43,4,74,Yes,150
6/29/23,CUST9248,Hoodie,Hoodie,145,1,145,Winter,Germany,PayPal,33,2,45,Yes,250
2/17/24,CUST8544,T-shirt,T-shirt,55,2,110,Spring,Mexico,Apple Pay,31,1,26,Yes,350
7/20/23,CUST6673,Outerwear,Outerwear,100,2,200,Summer,Japan,Credit Card,45,3,70,No,180
6/5/23,CUST9531,Hoodie,Hoodie,50,1,50,Fall,Netherlands,Apple Pay,25,5,176,No,250
7/22/24,CUST6180,Denim,Denim,115,1,115,Spring,Italy,Apple Pay,34,4,32,No,150
4/17/23,CUST8524,Footwear,Footwear,120,2,240,Fall,France,Debit Card,39,1,157,Yes,200
9/28/24,CUST2237,Footwear,Footwear,170,1,170,Winter,Brazil,PayPal,25,4,64,Yes,200
6/21/23,CUST1984,Hoodie,Hoodie,85,2,170,Fall,Netherlands,Debit Card,21,2,58,Yes,250
3/30/23,CUST1516,Hoodie,Hoodie,105,1,105,Spring,Netherlands,PayPal,42,1,192,Yes,250
3/14/24,CUST4892,Outerwear,Outerwear,135,2,270,Winter,Japan,Credit Card,35,4,82,No,180
4/5/23,CUST8964,Footwear,Footwear,180,3,540,Summer,Spain,PayPal,31,1,30,Yes,200
9/28/24,CUST1144,Denim,Denim,75,1,75,Fall,UK,Apple Pay,32,2,88,No,150
7/12/24,CUST2707,Denim,Denim,145,3,435,Summer,Germany,Apple Pay,23,1,155,Yes,150
3/26/24,CUST5979,Footwear,Footwear,100,3,300,Summer,Australia,Debit Card,29,4,175,Yes,200
5/14/24,CUST8430,Outerwear,Outerwear,230,1,230,Spring,Spain,Credit Card,31,2,132,No,180
4/9/23,CUST3316,Denim,Denim,140,3,420,Fall,Italy,PayPal,45,5,110,No,150
2/2/24,CUST1413,Outerwear,Outerwear,245,2,490,Spring,France,Apple Pay,29,2,137,Yes,180
2/20/23,CUST3717,Outerwear,Outerwear,215,2,430,Winter,Canada,PayPal,41,3,190,No,180
3/22/23,CUST9097,Outerwear,Outerwear,240,2,480,Spring,Germany,PayPal,31,1,95,Yes,180
6/15/23,CUST3852,Outerwear,Outerwear,220,1,220,Summer,China,Credit Card,38,3,67,Yes,180
12/14/24,CUST5291,Footwear,Footwear,155,1,155,Fall,USA,Debit Card,33,4,100,Yes,200
6/10/23,CUST7183,Footwear,Footwear,165,1,165,Spring,Netherlands,PayPal,35,1,27,Yes,200
3/9/24,CUST2290,Denim,Denim,95,2,190,Spring,France,PayPal,42,2,200,Yes,150
2/6/23,CUST6403,Hoodie,Hoodie,125,1,125,Fall,Germany,Debit Card,37,1,31,Yes,250
12/17/23,CUST2342,Denim,Denim,80,3,240,Winter,Spain,PayPal,35,2,151,Yes,150
11/24/23,CUST8312,T-shirt,T-shirt,35,3,105,Winter,Japan,Apple Pay,40,1,142,Yes,350
4/28/23,CUST8816,Denim,Denim,140,3,420,Summer,Japan,Apple Pay,27,5,173,Yes,150
6/22/24,CUST5573,T-shirt,T-shirt,65,1,65,Winter,Brazil,Apple Pay,35,3,126,Yes,350
3/11/23,CUST8088,Footwear,Footwear,195,1,195,Winter,Spain,PayPal,20,3,124,Yes,200
3/11/24,CUST7005,T-shirt,T-shirt,40,3,120,Fall,France,Apple Pay,44,2,126,Yes,350
4/18/24,CUST2452,Hoodie,Hoodie,125,3,375,Winter,Brazil,PayPal,36,5,196,No,250
12/24/24,CUST1775,T-shirt,T-shirt,60,3,180,Spring,Mexico,PayPal,21,1,147,Yes,350
6/26/23,CUST4634,Denim,Denim,85,1,85,Fall,India,PayPal,43,4,50,No,150
3/15/24,CUST1743,Footwear,Footwear,140,2,280,Winter,India,Credit Card,27,2,141,Yes,200
8/29/24,CUST6599,Sweatpants,Sweatpants,80,2,160,Spring,Italy,PayPal,40,5,170,Yes,450
2/20/23,CUST3383,Sweatpants,Sweatpants,95,1,95,Spring,Mexico,Debit Card,28,1,132,Yes,450
12/24/24,CUST5162,Denim,Denim,85,2,170,Winter,Spain,Apple Pay,44,2,47,Yes,150
6/1/23,CUST9880,Outerwear,Outerwear,225,1,225,Winter,Germany,Debit Card,30,3,86,Yes,180
7/17/24,CUST6143,Sweatpants,Sweatpants,65,1,65,Winter,Germany,Credit Card,30,5,82,Yes,450
2/27/24,CUST1755,Outerwear,Outerwear,180,3,540,Summer,Japan,Apple Pay,38,3,112,No,180
5/18/23,CUST3880,Denim,Denim,100,3,300,Winter,UK,Apple Pay,40,4,182,Yes,150
12/16/23,CUST2090,T-shirt,T-shirt,60,2,120,Winter,Germany,Apple Pay,24,2,129,Yes,350
5/5/23,CUST1183,Outerwear,Outerwear,205,1,205,Summer,Canada,Debit Card,40,2,186,Yes,180
8/14/23,CUST2004,Sweatpants,Sweatpants,45,3,135,Spring,China,PayPal,31,2,80,Yes,450
12/20/24,CUST5754,Footwear,Footwear,105,3,315,Summer,Canada,Debit Card,26,5,89,Yes,200
10/14/24,CUST1119,Denim,Denim,100,1,100,Summer,Japan,Debit Card,40,4,125,No,150
8/14/23,CUST6510,Denim,Denim,140,2,280,Winter,Australia,Credit Card,31,5,167,No,150
9/4/24,CUST4154,Footwear,Footwear,175,3,525,Winter,USA,Debit Card,32,3,182,No,200
10/7/23,CUST7316,Denim,Denim,65,3,195,Spring,UK,Credit Card,45,1,184,Yes,150
11/12/23,CUST1577,Hoodie,Hoodie,140,3,420,Spring,Canada,PayPal,38,4,117,Yes,250
9/1/24,CUST6684,Outerwear,Outerwear,195,1,195,Spring,Germany,Apple Pay,25,1,165,Yes,180
9/18/24,CUST4776,Footwear,Footwear,120,3,360,Winter,Mexico,Debit Card,43,2,91,Yes,200
8/7/23,CUST9394,Outerwear,Outerwear,165,3,495,Spring,Germany,Debit Card,41,4,68,Yes,180
3/22/24,CUST4419,Footwear,Footwear,125,1,125,Summer,France,Credit Card,33,5,117,Yes,200
2/9/24,CUST3879,Footwear,Footwear,155,2,310,Summer,Germany,PayPal,27,4,178,Yes,200
11/14/24,CUST1355,Outerwear,Outerwear,140,1,140,Summer,Brazil,Debit Card,36,2,163,Yes,180
6/2/23,CUST1135,Sweatpants,Sweatpants,85,2,170,Fall,Japan,Apple Pay,25,5,128,Yes,450
8/5/24,CUST5237,Outerwear,Outerwear,160,2,320,Winter,UK,PayPal,32,1,29,No,180
11/10/23,CUST4477,Hoodie,Hoodie,135,3,405,Fall,Australia,Apple Pay,26,4,152,Yes,250
4/14/24,CUST1268,Footwear,Footwear,180,2,360,Fall,India,Credit Card,31,4,199,No,200
6/6/23,CUST5273,Outerwear,Outerwear,190,1,190,Winter,Spain,Credit Card,37,1,26,Yes,180
1/1/23,CUST7425,Denim,Denim,130,1,130,Summer,Brazil,Debit Card,33,4,130,No,150
5/13/24,CUST2571,Footwear,Footwear,170,2,340,Winter,Spain,Debit Card,30,3,164,Yes,200
7/24/24,CUST9472,Denim,Denim,90,2,180,Fall,USA,Debit Card,28,3,24,No,150
11/14/23,CUST6622,Denim,Denim,150,1,150,Fall,USA,PayPal,27,3,65,No,150
8/30/23,CUST6425,Denim,Denim,145,3,435,Spring,Spain,Credit Card,43,3,28,Yes,150
7/30/24,CUST9036,Denim,Denim,95,3,285,Summer,India,PayPal,31,4,97,Yes,150
5/23/23,CUST5005,Hoodie,Hoodie,130,3,390,Summer,India,Apple Pay,42,5,33,Yes,250
3/14/24,CUST1356,Hoodie,Hoodie,50,3,150,Winter,UK,PayPal,42,4,160,Yes,250
1/18/24,CUST5816,Footwear,Footwear,190,1,190,Winter,Netherlands,Debit Card,38,2,145,Yes,200
5/11/24,CUST7798,T-shirt,T-shirt,45,2,90,Summer,USA,PayPal,22,4,75,Yes,350
11/18/23,CUST5007,Footwear,Footwear,130,2,260,Fall,UK,Credit Card,25,2,70,Yes,200
9/18/23,CUST8348,Outerwear,Outerwear,210,3,630,Winter,Brazil,Credit Card,25,4,97,No,180
1/31/23,CUST3226,Outerwear,Outerwear,125,3,375,Fall,Germany,Apple Pay,30,4,157,Yes,180
4/19/24,CUST5341,Footwear,Footwear,185,2,370,Fall,Spain,Debit Card,43,5,89,No,200
9/26/24,CUST6802,Footwear,Footwear,200,2,400,Spring,Germany,Apple Pay,45,4,84,No,200
1/17/23,CUST7879,Hoodie,Hoodie,125,2,250,Fall,Spain,Debit Card,35,1,87,No,250
8/20/23,CUST6048,Outerwear,Outerwear,170,2,340,Winter,Spain,Debit Card,37,2,96,No,180
8/4/24,CUST1953,Hoodie,Hoodie,150,1,150,Winter,USA,Credit Card,43,5,91,Yes,250
11/30/24,CUST4967,Sweatpants,Sweatpants,95,3,285,Spring,Australia,Debit Card,41,3,82,Yes,450
4/5/24,CUST6602,Denim,Denim,125,2,250,Spring,Germany,PayPal,23,4,130,Yes,150
8/17/24,CUST8641,Denim,Denim,60,1,60,Summer,Brazil,Credit Card,18,1,35,Yes,150
3/16/23,CUST2288,Denim,Denim,115,2,230,Winter,India,Apple Pay,37,3,40,Yes,150
11/7/23,CUST5533,Footwear,Footwear,120,3,360,Fall,Italy,Credit Card,30,3,98,Yes,200
4/20/24,CUST1000,Denim,Denim,125,3,375,Fall,India,Apple Pay,26,5,125,Yes,150
3/3/24,CUST7109,Outerwear,Outerwear,185,1,185,Winter,Canada,Debit Card,40,4,107,No,180
12/29/23,CUST4812,Denim,Denim,70,2,140,Spring,Germany,Credit Card,40,2,167,Yes,150
2/10/23,CUST4964,T-shirt,T-shirt,55,2,110,Fall,Netherlands,Apple Pay,37,2,59,Yes,350
3/7/24,CUST1528,T-shirt,T-shirt,70,2,140,Fall,Spain,Debit Card,27,4,82,Yes,350
8/27/23,CUST3746,Outerwear,Outerwear,215,3,645,Summer,Spain,Debit Card,26,3,52,No,180
1/28/24,CUST4701,T-shirt,T-shirt,30,3,90,Spring,Netherlands,Apple Pay,43,2,111,Yes,350
11/1/24,CUST9141,Denim,Denim,125,2,250,Summer,Australia,Credit Card,33,2,43,No,150
1/26/24,CUST6821,Denim,Denim,90,1,90,Spring,France,PayPal,34,3,127,No,150
10/2/24,CUST3749,Hoodie,Hoodie,145,3,435,Summer,UK,Apple Pay,40,5,174,No,250
9/4/24,CUST2244,T-shirt,T-shirt,75,3,225,Summer,Netherlands,Apple Pay,23,3,112,No,350
1/24/24,CUST3913,T-shirt,T-shirt,60,2,120,Summer,Netherlands,PayPal,24,1,170,No,350
4/3/23,CUST1909,T-shirt,T-shirt,70,3,210,Winter,Netherlands,Credit Card,24,3,118,Yes,350
3/16/23,CUST7061,Hoodie,Hoodie,95,1,95,Winter,Spain,PayPal,36,1,170,Yes,250
3/3/23,CUST5836,Sweatpants,Sweatpants,50,2,100,Spring,UK,Debit Card,20,4,42,No,450
8/5/23,CUST2028,Sweatpants,Sweatpants,65,1,65,Winter,Germany,Credit Card,28,2,35,Yes,450
4/29/24,CUST1777,Footwear,Footwear,100,3,300,Winter,India,Apple Pay,37,3,177,Yes,200
2/12/24,CUST4889,Outerwear,Outerwear,165,3,495,Fall,Mexico,Debit Card,41,3,97,Yes,180
8/12/23,CUST7661,Footwear,Footwear,180,1,180,Spring,Brazil,Debit Card,37,3,59,Yes,200
1/13/23,CUST2714,Footwear,Footwear,105,1,105,Fall,India,Apple Pay,40,4,196,No,200
11/1/23,CUST3622,Denim,Denim,140,3,420,Spring,Australia,PayPal,39,1,123,Yes,150
9/2/24,CUST9179,Hoodie,Hoodie,70,3,210,Winter,China,Apple Pay,29,2,186,Yes,250
6/1/24,CUST9668,Outerwear,Outerwear,250,1,250,Winter,China,Debit Card,24,4,166,Yes,180
2/7/24,CUST3279,T-shirt,T-shirt,55,3,165,Spring,Mexico,Debit Card,39,4,53,Yes,350
12/27/23,CUST1499,Denim,Denim,90,1,90,Spring,China,Apple Pay,19,3,163,No,150
6/7/24,CUST3371,Hoodie,Hoodie,135,2,270,Winter,France,Credit Card,37,3,105,Yes,250
2/8/24,CUST3415,Denim,Denim,140,3,420,Winter,Netherlands,Apple Pay,38,1,117,No,150
10/19/23,CUST6875,Hoodie,Hoodie,90,1,90,Fall,Australia,Apple Pay,45,3,135,No,250
7/9/23,CUST5213,Sweatpants,Sweatpants,40,3,120,Winter,UK,Debit Card,45,4,120,Yes,450
1/7/24,CUST8068,Outerwear,Outerwear,150,3,450,Summer,Canada,PayPal,43,5,163,Yes,180
10/8/24,CUST4893,Denim,Denim,120,2,240,Fall,Germany,Apple Pay,20,1,126,No,150
7/22/23,CUST4170,Footwear,Footwear,90,1,90,Winter,Italy,Credit Card,35,3,143,Yes,200
6/17/24,CUST4511,T-shirt,T-shirt,75,3,225,Winter,USA,PayPal,34,3,51,No,350
7/4/24,CUST3760,Footwear,Footwear,180,2,360,Spring,Japan,Debit Card,40,3,38,Yes,200
11/29/24,CUST6040,Footwear,Footwear,95,2,190,Spring,Canada,PayPal,32,5,111,Yes,200
7/6/23,CUST4621,Hoodie,Hoodie,150,1,150,Summer,China,Apple Pay,22,4,22,Yes,250
4/29/24,CUST6435,Footwear,Footwear,150,3,450,Fall,India,PayPal,30,5,62,Yes,200
9/30/23,CUST9790,Denim,Denim,85,1,85,Spring,Mexico,Credit Card,18,5,75,No,150
1/2/24,CUST9768,Footwear,Footwear,170,2,340,Fall,Australia,Apple Pay,41,4,124,Yes,200
12/13/23,CUST8858,Outerwear,Outerwear,140,2,280,Spring,India,Debit Card,26,5,103,No,180
11/5/24,CUST2329,Hoodie,Hoodie,105,3,315,Spring,France,Debit Card,33,3,173,Yes,250
10/9/24,CUST5529,Outerwear,Outerwear,140,3,420,Fall,China,Credit Card,20,3,154,Yes,180
7/15/23,CUST2930,Outerwear,Outerwear,170,2,340,Winter,Japan,Apple Pay,43,4,85,No,180
6/23/23,CUST6090,Sweatpants,Sweatpants,45,2,90,Fall,Japan,Apple Pay,21,4,155,Yes,450
9/3/24,CUST9262,T-shirt,T-shirt,75,1,75,Summer,Canada,Credit Card,44,1,121,Yes,350
1/31/24,CUST3543,Denim,Denim,110,3,330,Fall,Australia,PayPal,23,2,154,Yes,150
7/5/23,CUST8857,Sweatpants,Sweatpants,100,3,300,Spring,Italy,Credit Card,30,5,180,Yes,450
2/22/23,CUST5498,T-shirt,T-shirt,35,3,105,Winter,Mexico,PayPal,18,2,96,No,350
9/10/23,CUST7139,Hoodie,Hoodie,120,3,360,Spring,Netherlands,Apple Pay,43,4,144,Yes,250
12/20/23,CUST5014,Outerwear,Outerwear,240,1,240,Summer,Canada,Apple Pay,36,1,177,No,180
9/14/24,CUST9122,Denim,Denim,120,3,360,Spring,USA,Debit Card,22,2,121,No,150
4/23/23,CUST9695,Footwear,Footwear,100,1,100,Spring,France,Apple Pay,44,4,180,Yes,200
5/6/24,CUST6855,Denim,Denim,65,1,65,Winter,India,PayPal,28,5,82,No,150
9/28/23,CUST3600,Sweatpants,Sweatpants,80,1,80,Winter,Canada,Apple Pay,30,3,75,Yes,450
7/24/24,CUST1041,Footwear,Footwear,130,2,260,Fall,Netherlands,Credit Card,32,4,107,Yes,200
5/17/24,CUST8472,Footwear,Footwear,105,3,315,Winter,France,Debit Card,33,1,59,Yes,200
1/15/24,CUST4375,Sweatpants,Sweatpants,85,1,85,Summer,UK,Apple Pay,39,3,178,Yes,450
8/22/23,CUST8796,Hoodie,Hoodie,130,3,390,Summer,Spain,Apple Pay,26,4,109,No,250
6/12/23,CUST5964,Outerwear,Outerwear,100,2,200,Summer,Japan,Debit Card,41,2,183,Yes,180
6/13/24,CUST2668,Footwear,Footwear,165,3,495,Fall,Brazil,Apple Pay,28,5,64,No,200
9/20/23,CUST8976,Sweatpants,Sweatpants,100,3,300,Winter,India,PayPal,30,3,48,Yes,450
7/13/24,CUST2798,T-shirt,T-shirt,30,3,90,Winter,France,Debit Card,21,4,136,Yes,350
9/24/23,CUST5299,Sweatpants,Sweatpants,55,3,165,Winter,Netherlands,Apple Pay,40,2,64,No,450
8/29/23,CUST4657,Sweatpants,Sweatpants,70,2,140,Winter,Australia,Apple Pay,28,3,44,Yes,450
9/13/23,CUST3484,Outerwear,Outerwear,130,3,390,Summer,Brazil,PayPal,25,5,113,No,180
10/21/23,CUST5938,Denim,Denim,150,2,300,Fall,Spain,Debit Card,44,5,45,No,150
4/10/24,CUST4168,Footwear,Footwear,130,3,390,Winter,Canada,PayPal,31,2,187,Yes,200
12/26/23,CUST5122,Sweatpants,Sweatpants,40,2,80,Winter,Mexico,Apple Pay,30,1,85,Yes,450
12/31/23,CUST6722,Denim,Denim,95,2,190,Winter,France,Debit Card,40,1,152,No,150
9/11/23,CUST8560,Denim,Denim,120,1,120,Winter,Germany,Apple Pay,18,1,24,Yes,150
11/12/23,CUST1577,Denim,Denim,65,1,65,Fall,Spain,Debit Card,30,5,28,Yes,150
6/22/23,CUST7518,Footwear,Footwear,140,2,280,Winter,Canada,Credit Card,40,3,168,Yes,200
5/6/24,CUST5095,Footwear,Footwear,155,2,310,Fall,Germany,Apple Pay,29,4,81,Yes,200
7/17/23,CUST9012,Footwear,Footwear,185,2,370,Winter,Spain,PayPal,19,2,156,Yes,200
12/8/23,CUST4176,Hoodie,Hoodie,85,2,170,Winter,USA,Credit Card,37,3,68,No,250
6/14/24,CUST4714,Hoodie,Hoodie,125,3,375,Summer,Italy,PayPal,31,3,142,Yes,250
6/16/23,CUST4211,T-shirt,T-shirt,50,3,150,Winter,Mexico,Credit Card,40,1,136,Yes,350
5/3/24,CUST7387,Denim,Denim,125,2,250,Spring,USA,PayPal,44,3,66,No,150
8/14/24,CUST2119,Denim,Denim,135,3,405,Summer,Netherlands,Apple Pay,22,4,169,Yes,150
3/3/24,CUST3726,Hoodie,Hoodie,75,1,75,Summer,Brazil,PayPal,28,4,41,Yes,250
7/19/23,CUST6015,Footwear,Footwear,180,1,180,Summer,Mexico,Debit Card,30,4,87,No,200
7/17/24,CUST6194,Denim,Denim,90,1,90,Summer,Australia,Credit Card,26,1,153,Yes,150
2/8/24,CUST7259,Denim,Denim,110,1,110,Spring,Germany,Credit Card,32,3,56,Yes,150
1/28/24,CUST8283,Footwear,Footwear,105,3,315,Spring,India,Apple Pay,44,5,97,No,200
1/17/24,CUST7258,Outerwear,Outerwear,250,1,250,Summer,Canada,PayPal,39,1,39,No,180
1/9/23,CUST2823,Sweatpants,Sweatpants,60,1,60,Winter,Spain,PayPal,23,5,73,Yes,450
11/14/23,CUST8679,Outerwear,Outerwear,240,2,480,Summer,USA,Credit Card,33,4,189,Yes,180
4/9/24,CUST7114,Hoodie,Hoodie,120,2,240,Spring,Spain,Apple Pay,18,4,196,Yes,250
3/17/23,CUST5619,T-shirt,T-shirt,65,1,65,Winter,Netherlands,Apple Pay,35,5,32,Yes,350
11/10/23,CUST3651,Footwear,Footwear,125,1,125,Spring,Brazil,Debit Card,30,3,122,Yes,200
7/26/24,CUST1606,Footwear,Footwear,185,1,185,Fall,India,PayPal,28,5,194,Yes,200
5/29/24,CUST1253,Footwear,Footwear,95,3,285,Fall,Australia,PayPal,25,3,189,Yes,200
4/14/23,CUST7123,Denim,Denim,65,1,65,Winter,Japan,Credit Card,35,2,121,No,150
10/18/23,CUST2931,T-shirt,T-shirt,65,2,130,Spring,Germany,Credit Card,28,5,83,Yes,350
1/8/24,CUST3303,Sweatpants,Sweatpants,50,2,100,Winter,UK,Apple Pay,23,5,26,Yes,450
8/27/24,CUST4799,Sweatpants,Sweatpants,80,1,80,Spring,Mexico,Debit Card,24,5,79,Yes,450
9/4/23,CUST7688,Footwear,Footwear,190,1,190,Winter,Spain,PayPal,29,3,41,Yes,200
7/12/24,CUST3000,Footwear,Footwear,120,3,360,Summer,Canada,Credit Card,18,3,32,Yes,200
6/10/23,CUST6413,Footwear,Footwear,125,1,125,Winter,Netherlands,Apple Pay,29,5,168,No,200
10/27/23,CUST9076,Footwear,Footwear,160,1,160,Fall,Brazil,Apple Pay,20,1,69,Yes,200
10/14/23,CUST3122,T-shirt,T-shirt,75,2,150,Winter,India,Apple Pay,26,1,104,Yes,350
2/11/24,CUST4421,Hoodie,Hoodie,150,3,450,Summer,Spain,Apple Pay,25,5,86,Yes,250
11/27/24,CUST1993,Outerwear,Outerwear,170,2,340,Fall,Italy,Debit Card,18,2,99,Yes,180
5/10/23,CUST2311,Footwear,Footwear,200,2,400,Spring,Mexico,Apple Pay,38,2,31,Yes,200
8/9/23,CUST6461,Outerwear,Outerwear,215,3,645,Fall,Spain,Debit Card,42,3,49,No,180
9/9/23,CUST8189,Footwear,Footwear,95,3,285,Summer,Mexico,PayPal,41,1,158,Yes,200
10/29/23,CUST1843,Sweatpants,Sweatpants,60,1,60,Fall,Japan,Debit Card,32,5,96,Yes,450
11/2/23,CUST7425,T-shirt,T-shirt,30,2,60,Fall,Spain,Debit Card,27,3,192,Yes,350
11/19/24,CUST3726,Footwear,Footwear,180,2,360,Spring,China,PayPal,30,3,149,Yes,200
10/4/23,CUST7229,Hoodie,Hoodie,140,1,140,Summer,Brazil,Debit Card,34,4,22,Yes,250
4/1/24,CUST2108,Footwear,Footwear,115,3,345,Fall,Netherlands,PayPal,24,4,160,No,200
10/24/23,CUST7137,Outerwear,Outerwear,240,2,480,Fall,USA,PayPal,32,5,164,No,180
12/22/24,CUST8275,Outerwear,Outerwear,170,3,510,Spring,China,Credit Card,20,1,132,No,180
